# Program:featureCounts v2.0.1; Command:"featureCounts" "-p" "-B" "-C" "-P" "--fracOverlap" "0.5" "-T" "8" "-s" "2" "-a" "all.gff" "-t" "CDS" "-g" "locus_tag" "-o" "PD_132_R5_S1_1_cds.txt" "PD_132_R5_S1_1.bam" 
Geneid	Chr	Start	End	Strand	Length	PD_132_R5_S1_1.bam
b0266	NC_000913.3	280385	280735	-	351	224
b0267	NC_000913.3	280829	281983	-	1155	11
b0268	NC_000913.3	282278	283186	+	909	46
b0269	NC_000913.3	283201	285168	+	1968	181
b0270	NC_000913.3	285395	286777	+	1383	31
b0271	NC_000913.3	286789	288399	+	1611	43
b0272	NC_000913.3	288404	289162	-	759	355
b0273	NC_000913.3	289301	290305	-	1005	152
b4688	NC_000913.3	290510	290638	+	129	28
b0274	NC_000913.3	290649	291152	-	504	21
b0275	NC_000913.3	291071	291346	-	276	64
b0276	NC_000913.3	291500	292231	+	732	280
b0277	NC_000913.3	292322	292948	-	627	97
b0278	NC_000913.3	293220	293918	-	699	17
b0279	NC_000913.3	293945	294799	-	855	2
b4729	NC_000913.3	294918	295142	-	225	9
b0280	NC_000913.3	295139	295579	-	441	1175
b0281	NC_000913.3	295696	297096	-	1401	178
b0282	NC_000913.3	297381	297791	-	411	67
b0283	NC_000913.3	297770	298726	-	957	311
b0284	NC_000913.3	298736	300934	-	2199	483
b0285	NC_000913.3	300931	301887	-	957	97
b0286	NC_000913.3	301884	302573	-	690	110
b0287	NC_000913.3	302991	303605	+	615	164
b0288	NC_000913.3	303853	304182	-	330	17
b0289	NC_000913.3	304495	305205	-	711	170
b0290	NC_000913.3	305174	306817	-	1644	151
b0291	NC_000913.3	306807	309332	-	2526	86
b0292	NC_000913.3	309358	310026	-	669	6
b0293	NC_000913.3	310084	310671	-	588	25
b0294	NC_000913.3	310746	311336	-	591	5
b0295	NC_000913.3	312112	312339	+	228	27
b4506	NC_000913.3	312374	312514	-	141	2
b0296	NC_000913.3	312514	312777	-	264	25
b4671	NC_000913.3	313141	313242	-	102	15
b4630	NC_000913.3	313716	313805	-	90	0
b0297	NC_000913.3	314357	315244	+	888	8
b0298	NC_000913.3	315291	315590	+	300	1
b0299	NC_000913.3	315587	316453	+	867	2
b0300	NC_000913.3	316450	317136	-	687	84
b0301	NC_000913.3	317726	318319	-	594	6
b0303	NC_000913.3	318331	318567	-	237	3
b0304	NC_000913.3	318676	320001	-	1326	169
b0305	NC_000913.3	320227	321081	+	855	30
b0306	NC_000913.3	321608	322327	+	720	39
b0307	NC_000913.3	322338	323765	+	1428	171
b0308	NC_000913.3	323758	324453	+	696	47
b0310	NC_000913.3	324696	325364	-	669	1
b0311	NC_000913.3	325577	327247	-	1671	122
b0312	NC_000913.3	327261	328733	-	1473	333
b0313	NC_000913.3	328747	329334	-	588	202
b0314	NC_000913.3	329463	331496	+	2034	759
b4730	NC_000913.3	331802	331876	+	75	0
b0315	NC_000913.3	332371	333459	+	1089	95
b0316	NC_000913.3	333501	334433	-	933	97
b0317	NC_000913.3	334525	335022	-	498	16
b0318	NC_000913.3	335280	335885	+	606	69
b0319	NC_000913.3	335925	336788	+	864	14
b0320	NC_000913.3	336778	338325	+	1548	29
b0321	NC_000913.3	338325	339743	+	1419	17
b0322	NC_000913.3	339793	340089	+	297	3
b0323	NC_000913.3	340165	341115	+	951	15
b0324	NC_000913.3	341125	342507	+	1383	280
b0325	NC_000913.3	342884	343933	+	1050	3454
b0326	NC_000913.3	344176	344991	+	816	15
b0327	NC_000913.3	345404	345649	+	246	7
b0328	NC_000913.3	345666	346337	-	672	206
b0329	NC_000913.3	346484	346759	+	276	1012
b0330	NC_000913.3	346857	348443	-	1587	369
b0331	NC_000913.3	348682	349572	+	891	611
b0333	NC_000913.3	350012	351181	+	1170	212
b0334	NC_000913.3	351215	352666	+	1452	321
b0335	NC_000913.3	352706	354592	+	1887	392
b0336	NC_000913.3	354922	356181	+	1260	182
b0337	NC_000913.3	356171	357454	+	1284	368
b0338	NC_000913.3	357791	358690	-	900	47
b0339	NC_000913.3	358799	359458	+	660	21
b0340	NC_000913.3	359489	359959	+	471	37
b0341	NC_000913.3	359992	361146	+	1155	64
b0342	NC_000913.3	361249	361860	-	612	21
b0343	NC_000913.3	361926	363179	-	1254	30
b0344	NC_000913.3	363231	366305	-	3075	14
b0345	NC_000913.3	366428	367510	-	1083	696
b0346	NC_000913.3	367587	368420	-	834	1141
b0347	NC_000913.3	368611	370275	+	1665	36
b0348	NC_000913.3	370277	371221	+	945	15
b0349	NC_000913.3	371239	372105	+	867	299
b0350	NC_000913.3	372115	372924	+	810	296
b0351	NC_000913.3	372921	373871	+	951	295
b0352	NC_000913.3	373868	374881	+	1014	427
b0353	NC_000913.3	375459	376670	+	1212	197
b0354	NC_000913.3	376772	377311	+	540	297
b0355	NC_000913.3	377535	378368	-	834	62
b0356	NC_000913.3	378462	379571	-	1110	219
b0357	NC_000913.3	379606	379881	-	276	90
b0358	NC_000913.3	380069	380842	-	774	164
b4579	NC_000913.3;NC_000913.3	380844;382591	381260;382872	-;-	699	20
b0360	NC_000913.3	381351	381716	+	366	0
b0361	NC_000913.3	381674	382579	+	906	4
b0363	NC_000913.3	382739	383935	-	1197	121
b4731	NC_000913.3	383960	384079	+	120	0
b0364	NC_000913.3	384059	384616	-	558	1
b0365	NC_000913.3	385232	386194	+	963	257
b0366	NC_000913.3	386207	386974	+	768	191
b0367	NC_000913.3	386971	387798	+	828	156
b0368	NC_000913.3	387795	388646	+	852	224
b0369	NC_000913.3	388753	389727	-	975	1130
b4580	NC_000913.3;NC_000913.3	390251;392970	391708;394418	+;+	2907	369
b0372	NC_000913.3	391739	392605	-	867	212
b0373	NC_000913.3	392602	392901	-	300	344
b0375	NC_000913.3	394506	395129	+	624	0
b0376	NC_000913.3	395130	396287	-	1158	734
b0377	NC_000913.3	396639	397859	+	1221	315
b0378	NC_000913.3	397872	398966	+	1095	400
b0379	NC_000913.3	399025	399333	-	309	192
b0380	NC_000913.3	399593	399805	+	213	539
b0381	NC_000913.3	399829	400923	-	1095	703
b0382	NC_000913.3	401386	401646	+	261	1512
b0383	NC_000913.3	401747	403162	+	1416	361
b0384	NC_000913.3	403281	403601	+	321	405
b0385	NC_000913.3	403703	404818	+	1116	122
b0386	NC_000913.3	404835	405644	-	810	1455
b0387	NC_000913.3	405764	406222	+	459	313
b0388	NC_000913.3	406405	406929	+	525	1664
b0389	NC_000913.3	406979	407170	+	192	412
b0390	NC_000913.3	407428	408105	+	678	1108
b0391	NC_000913.3	408177	408461	+	285	550
b0392	NC_000913.3	408609	408950	+	342	162
b4732	NC_000913.3	408947	409030	+	84	4
b0393	NC_000913.3	409108	410019	-	912	544
b0394	NC_000913.3	410144	411052	+	909	170
b0396	NC_000913.3	411297	412481	-	1185	452
b0397	NC_000913.3	412607	415753	-	3147	331
b0398	NC_000913.3	415750	416952	-	1203	201
b0399	NC_000913.3	417142	417831	+	690	349
b0400	NC_000913.3	417889	419184	+	1296	377
b0401	NC_000913.3	419591	420910	+	1320	2952
b0402	NC_000913.3	420986	422359	+	1374	874
b0403	NC_000913.3	422518	424332	+	1815	301
b0404	NC_000913.3	424337	424918	-	582	232
b0405	NC_000913.3	425011	426081	+	1071	395
b0406	NC_000913.3	426137	427264	+	1128	1089
b0407	NC_000913.3	427287	427619	+	333	1963
b0408	NC_000913.3	427647	429494	+	1848	1561
b0409	NC_000913.3	429505	430476	+	972	1681
b0410	NC_000913.3	430605	430952	+	348	298
b0411	NC_000913.3	431129	432013	-	885	6677
b0412	NC_000913.3	432312	432851	-	540	121
b0413	NC_000913.3	433002	433451	+	450	527
b0414	NC_000913.3	433455	434558	+	1104	797
b0415	NC_000913.3	434647	435117	+	471	571
b0416	NC_000913.3	435137	435556	+	420	704
b0417	NC_000913.3	435634	436611	+	978	519
b0418	NC_000913.3	436589	437107	+	519	2436
b0419	NC_000913.3	437161	438135	-	975	1457
b0420	NC_000913.3	438315	440177	-	1863	1572
b0421	NC_000913.3	440202	441101	-	900	1107
b0422	NC_000913.3	441101	441343	-	243	723
b0423	NC_000913.3	441549	442997	+	1449	741
b0424	NC_000913.3	443051	443641	-	591	351
b0425	NC_000913.3	443604	444515	-	912	506
b0426	NC_000913.3	444683	445174	+	492	2054
b0427	NC_000913.3	445302	446666	-	1365	402
b0428	NC_000913.3	446815	447705	-	891	8494
b0429	NC_000913.3	447717	448046	-	330	2825
b0430	NC_000913.3	448046	448660	-	615	2306
b0431	NC_000913.3	448650	450641	-	1992	10149
b0432	NC_000913.3	450663	451610	-	948	8553
b0433	NC_000913.3	452070	453545	-	1476	340
b0434	NC_000913.3	453589	454167	-	579	590
b0435	NC_000913.3	454472	454789	+	318	3104
b0436	NC_000913.3	455133	456431	+	1299	5458
b0437	NC_000913.3	456677	457300	+	624	2205
b0438	NC_000913.3	457426	458700	+	1275	4956
b0439	NC_000913.3	458888	461242	+	2355	3157
b0440	NC_000913.3	461451	461723	+	273	4496
b0441	NC_000913.3	461915	463786	+	1872	1525
b0442	NC_000913.3	463937	464308	+	372	54
b0443	NC_000913.3	464402	464800	+	399	94
b0444	NC_000913.3	464852	465547	-	696	427
b0445	NC_000913.3	465612	467312	-	1701	264
b0446	NC_000913.3	467412	468230	+	819	346
b0447	NC_000913.3	468383	468841	+	459	571
b0448	NC_000913.3	468871	470643	+	1773	824
b0449	NC_000913.3	470636	472417	+	1782	566
b0450	NC_000913.3	472598	472936	+	339	7
b0451	NC_000913.3	472966	474252	+	1287	211
b0452	NC_000913.3	474301	475161	-	861	573
b0453	NC_000913.3	475379	475951	+	573	1646
b0454	NC_000913.3	475982	476371	-	390	217
b0456	NC_000913.3	476672	477025	+	354	653
b0457	NC_000913.3	477067	478617	-	1551	448
b0458	NC_000913.3	478781	479251	-	471	664
b0459	NC_000913.3	479367	479918	-	552	358
b0460	NC_000913.3	480090	480308	-	219	564
b0461	NC_000913.3	480334	480708	-	375	872
b0462	NC_000913.3	481254	484403	-	3150	5348
b0463	NC_000913.3	484426	485619	-	1194	1708
b0464	NC_000913.3	485761	486408	+	648	259
b0465	NC_000913.3	486536	489898	+	3363	1243
b0466	NC_000913.3	490110	490271	-	162	55
b0467	NC_000913.3	490285	490812	-	528	227
b0468	NC_000913.3	490882	491259	+	378	450
b0469	NC_000913.3	491412	491963	+	552	252
b0470	NC_000913.3;NC_000913.3;NC_000913.3	492092;492092;493375	494023;493375;493386	+;+;+	1932	1380
b0471	NC_000913.3	494076	494405	+	330	641
b0472	NC_000913.3	494405	495010	+	606	651
b0473	NC_000913.3	495120	496994	+	1875	2521
b0474	NC_000913.3	497175	497819	+	645	4453
b0475	NC_000913.3	498055	499017	+	963	266
b0476	NC_000913.3	499014	499973	-	960	194
b0477	NC_000913.3	500125	501429	+	1305	664
b0478	NC_000913.3	501562	503238	-	1677	1287
b0479	NC_000913.3	503476	504696	-	1221	434
b0480	NC_000913.3	504914	506566	+	1653	788
b0481	NC_000913.3	506603	507082	-	480	150
b0482	NC_000913.3	507286	508080	-	795	373
b0483	NC_000913.3	508218	508559	+	342	843
b0484	NC_000913.3;NC_000913.3;NC_000913.3	508875;511168;511176	511379;511176;511379	-;-;-	2505	3649
b0485	NC_000913.3	511641	512573	+	933	402
b0486	NC_000913.3	512576	513868	+	1293	907
b0487	NC_000913.3	513993	514400	+	408	746
b0488	NC_000913.3	514401	514859	-	459	330
b0489	NC_000913.3	514856	515773	-	918	366
b0490	NC_000913.3	515919	516596	+	678	173
b0491	NC_000913.3	516583	517362	+	780	117
b0492	NC_000913.3	517425	518279	-	855	873
b0493	NC_000913.3	518340	519149	-	810	266
b0494	NC_000913.3	519139	519765	-	627	299
b0495	NC_000913.3	519733	520419	+	687	199
b0496	NC_000913.3	520416	522830	+	2415	322
b0497	NC_000913.3	523261	527541	+	4281	379
b0498	NC_000913.3	527581	527949	+	369	8
b0499	NC_000913.3	527949	528659	+	711	1
b0501	NC_000913.3	528640	529130	+	491	4
b4632	NC_000913.3	529497	529592	+	96	0
b0502	NC_000913.3	529645	530016	-	372	111
b0503	NC_000913.3	530132	531226	-	1095	189
b0504	NC_000913.3	531295	532221	-	927	47
b0505	NC_000913.3	532451	532933	+	483	95
b0506	NC_000913.3	533011	533826	+	816	3405
b0507	NC_000913.3	533916	535697	+	1782	85
b0508	NC_000913.3	535710	536486	+	777	6
b0509	NC_000913.3	536586	537464	+	879	7
b0511	NC_000913.3	537633	539087	+	1455	14
b0512	NC_000913.3	539147	540508	+	1362	66
b0513	NC_000913.3	540565	541866	+	1302	58
b0514	NC_000913.3	541888	543033	+	1146	44
b0515	NC_000913.3	543261	544046	-	786	149
b0516	NC_000913.3	544057	545292	-	1236	97
b0517	NC_000913.3	545314	546363	-	1050	27
b0518	NC_000913.3	546680	548347	+	1668	9
b4572	NC_000913.3	548357	549616	+	1260	43
b0520	NC_000913.3	549627	550442	+	816	66
b0521	NC_000913.3	550439	551332	+	894	27
b0522	NC_000913.3	551527	552594	-	1068	893
b0523	NC_000913.3	552591	553100	-	510	509
b0524	NC_000913.3	553218	553940	-	723	137
b0525	NC_000913.3	553943	554437	-	495	2097
b0526	NC_000913.3	554611	555996	+	1386	690
b0527	NC_000913.3	556032	556553	-	522	23
b0528	NC_000913.3	556661	556873	-	213	105
b0529	NC_000913.3	556875	557741	-	867	1008
b0530	NC_000913.3	558212	558754	+	543	17
b0531	NC_000913.3	558974	559666	+	693	0
b0532	NC_000913.3	559697	562300	+	2604	55
b0533	NC_000913.3	562336	563319	+	984	7
b0534	NC_000913.3	563330	563845	+	516	20
b0535	NC_000913.3	563848	564480	-	633	13
b0537	NC_000913.3	564815	565978	-	1164	460
b4633	NC_000913.3	565858	566079	-	222	10
b0539	NC_000913.3	566098	566361	-	264	17
b0542	NC_000913.3;NC_000913.3	566684;568035	566776;568247	+;+	306	75
b0540	NC_000913.3	566842	567141	+	300	4
b0541	NC_000913.3	567138	568004	+	867	1
b0543	NC_000913.3	568315	568647	+	333	202
b4733	NC_000913.3	568695	568844	+	150	0
b0544	NC_000913.3	568902	570428	+	1527	11
b0545	NC_000913.3	570893	571444	+	552	75
b0546	NC_000913.3	571454	572251	+	798	278
b4588	NC_000913.3	572368	572469	+	102	1
b0547	NC_000913.3	572466	572921	+	456	1
b0548	NC_000913.3	572921	573091	+	171	1
b0549	NC_000913.3	573084	573374	+	291	0
b0550	NC_000913.3	573371	573733	+	363	3
b4509	NC_000913.3	573730	573870	+	141	2
b0551	NC_000913.3	573956	574339	+	384	22
