# Program:featureCounts v2.0.1; Command:"featureCounts" "-p" "-B" "-C" "-P" "--fracOverlap" "0.5" "-T" "8" "-s" "2" "-a" "all.gff" "-t" "CDS" "-g" "locus_tag" "-o" "PD_132_R8_S1_1_cds.txt" "PD_132_R8_S1_1.bam" 
Geneid	Chr	Start	End	Strand	Length	PD_132_R8_S1_1.bam
b4730	NC_000913.3	331802	331876	+	75	0
b0315	NC_000913.3	332371	333459	+	1089	146
b0316	NC_000913.3	333501	334433	-	933	154
b0317	NC_000913.3	334525	335022	-	498	11
b0318	NC_000913.3	335280	335885	+	606	82
b0319	NC_000913.3	335925	336788	+	864	16
b0320	NC_000913.3	336778	338325	+	1548	33
b0321	NC_000913.3	338325	339743	+	1419	23
b0322	NC_000913.3	339793	340089	+	297	1
b0323	NC_000913.3	340165	341115	+	951	11
b0324	NC_000913.3	341125	342507	+	1383	284
b0325	NC_000913.3	342884	343933	+	1050	3563
b0326	NC_000913.3	344176	344991	+	816	35
b0327	NC_000913.3	345404	345649	+	246	10
b0328	NC_000913.3	345666	346337	-	672	139
b0329	NC_000913.3	346484	346759	+	276	1302
b0330	NC_000913.3	346857	348443	-	1587	547
b0331	NC_000913.3	348682	349572	+	891	1084
b0333	NC_000913.3	350012	351181	+	1170	436
b0334	NC_000913.3	351215	352666	+	1452	352
b0335	NC_000913.3	352706	354592	+	1887	409
b0336	NC_000913.3	354922	356181	+	1260	277
b0337	NC_000913.3	356171	357454	+	1284	247
b0338	NC_000913.3	357791	358690	-	900	57
b0339	NC_000913.3	358799	359458	+	660	21
b0340	NC_000913.3	359489	359959	+	471	37
b0341	NC_000913.3	359992	361146	+	1155	59
b0342	NC_000913.3	361249	361860	-	612	27
b0343	NC_000913.3	361926	363179	-	1254	31
b0344	NC_000913.3	363231	366305	-	3075	16
b0345	NC_000913.3	366428	367510	-	1083	849
b0346	NC_000913.3	367587	368420	-	834	1179
b0347	NC_000913.3	368611	370275	+	1665	26
b0348	NC_000913.3	370277	371221	+	945	9
b0349	NC_000913.3	371239	372105	+	867	307
b0350	NC_000913.3	372115	372924	+	810	255
b0351	NC_000913.3	372921	373871	+	951	173
b0352	NC_000913.3	373868	374881	+	1014	251
b0353	NC_000913.3	375459	376670	+	1212	183
b0354	NC_000913.3	376772	377311	+	540	443
b0355	NC_000913.3	377535	378368	-	834	67
b0356	NC_000913.3	378462	379571	-	1110	290
b0357	NC_000913.3	379606	379881	-	276	111
b0358	NC_000913.3	380069	380842	-	774	170
b4579	NC_000913.3;NC_000913.3	380844;382591	381260;382872	-;-	699	19
b0360	NC_000913.3	381351	381716	+	366	0
b0361	NC_000913.3	381674	382579	+	906	4
b0363	NC_000913.3	382739	383935	-	1197	101
b4731	NC_000913.3	383960	384079	+	120	2
b0364	NC_000913.3	384059	384616	-	558	2
b0365	NC_000913.3	385232	386194	+	963	790
b0366	NC_000913.3	386207	386974	+	768	442
b0367	NC_000913.3	386971	387798	+	828	393
b0368	NC_000913.3	387795	388646	+	852	678
b0369	NC_000913.3	388753	389727	-	975	1602
b4580	NC_000913.3;NC_000913.3	390251;392970	391708;394418	+;+	2907	404
b0372	NC_000913.3	391739	392605	-	867	266
b0373	NC_000913.3	392602	392901	-	300	455
b0375	NC_000913.3	394506	395129	+	624	3
b0376	NC_000913.3	395130	396287	-	1158	1042
b0377	NC_000913.3	396639	397859	+	1221	324
b0378	NC_000913.3	397872	398966	+	1095	458
b0379	NC_000913.3	399025	399333	-	309	195
b0380	NC_000913.3	399593	399805	+	213	565
b0381	NC_000913.3	399829	400923	-	1095	971
b0382	NC_000913.3	401386	401646	+	261	2140
b0383	NC_000913.3	401747	403162	+	1416	463
b0384	NC_000913.3	403281	403601	+	321	427
b0385	NC_000913.3	403703	404818	+	1116	112
b0386	NC_000913.3	404835	405644	-	810	1837
b0387	NC_000913.3	405764	406222	+	459	377
b0388	NC_000913.3	406405	406929	+	525	2658
b0389	NC_000913.3	406979	407170	+	192	494
b0390	NC_000913.3	407428	408105	+	678	1224
b0391	NC_000913.3	408177	408461	+	285	701
b0392	NC_000913.3	408609	408950	+	342	230
b4732	NC_000913.3	408947	409030	+	84	3
b0393	NC_000913.3	409108	410019	-	912	1060
b0394	NC_000913.3	410144	411052	+	909	149
b0396	NC_000913.3	411297	412481	-	1185	384
b0397	NC_000913.3	412607	415753	-	3147	193
b0398	NC_000913.3	415750	416952	-	1203	344
b0399	NC_000913.3	417142	417831	+	690	436
b0400	NC_000913.3	417889	419184	+	1296	265
b0401	NC_000913.3	419591	420910	+	1320	3979
b0402	NC_000913.3	420986	422359	+	1374	782
b0403	NC_000913.3	422518	424332	+	1815	268
b0404	NC_000913.3	424337	424918	-	582	421
b0405	NC_000913.3	425011	426081	+	1071	804
b0406	NC_000913.3	426137	427264	+	1128	1183
b0407	NC_000913.3	427287	427619	+	333	2403
b0408	NC_000913.3	427647	429494	+	1848	1220
b0409	NC_000913.3	429505	430476	+	972	1402
b0410	NC_000913.3	430605	430952	+	348	477
b0411	NC_000913.3	431129	432013	-	885	6022
b0412	NC_000913.3	432312	432851	-	540	159
b0413	NC_000913.3	433002	433451	+	450	809
b0414	NC_000913.3	433455	434558	+	1104	762
b0415	NC_000913.3	434647	435117	+	471	670
b0416	NC_000913.3	435137	435556	+	420	574
b0417	NC_000913.3	435634	436611	+	978	490
b0418	NC_000913.3	436589	437107	+	519	2970
b0419	NC_000913.3	437161	438135	-	975	1952
b0420	NC_000913.3	438315	440177	-	1863	785
b0421	NC_000913.3	440202	441101	-	900	1467
b0422	NC_000913.3	441101	441343	-	243	1127
b0423	NC_000913.3	441549	442997	+	1449	890
b0424	NC_000913.3	443051	443641	-	591	271
b0425	NC_000913.3	443604	444515	-	912	623
b0426	NC_000913.3	444683	445174	+	492	2575
b0427	NC_000913.3	445302	446666	-	1365	423
b0428	NC_000913.3	446815	447705	-	891	9856
b0429	NC_000913.3	447717	448046	-	330	3266
b0430	NC_000913.3	448046	448660	-	615	2037
b0431	NC_000913.3	448650	450641	-	1992	5757
b0432	NC_000913.3	450663	451610	-	948	9550
b0433	NC_000913.3	452070	453545	-	1476	314
b0434	NC_000913.3	453589	454167	-	579	1290
b0435	NC_000913.3	454472	454789	+	318	3937
b0436	NC_000913.3	455133	456431	+	1299	7513
b0437	NC_000913.3	456677	457300	+	624	2913
b0438	NC_000913.3	457426	458700	+	1275	6268
b0439	NC_000913.3	458888	461242	+	2355	3863
b0440	NC_000913.3	461451	461723	+	273	4570
b0441	NC_000913.3	461915	463786	+	1872	1987
b0442	NC_000913.3	463937	464308	+	372	57
b0443	NC_000913.3	464402	464800	+	399	197
b0444	NC_000913.3	464852	465547	-	696	563
b0445	NC_000913.3	465612	467312	-	1701	248
b0446	NC_000913.3	467412	468230	+	819	371
b0447	NC_000913.3	468383	468841	+	459	1039
b0448	NC_000913.3	468871	470643	+	1773	892
b0449	NC_000913.3	470636	472417	+	1782	395
b0450	NC_000913.3	472598	472936	+	339	12
b0451	NC_000913.3	472966	474252	+	1287	215
b0452	NC_000913.3	474301	475161	-	861	1076
b0453	NC_000913.3	475379	475951	+	573	1937
b0454	NC_000913.3	475982	476371	-	390	258
b0456	NC_000913.3	476672	477025	+	354	762
b0457	NC_000913.3	477067	478617	-	1551	679
b0458	NC_000913.3	478781	479251	-	471	1328
b0459	NC_000913.3	479367	479918	-	552	448
b0460	NC_000913.3	480090	480308	-	219	996
b0461	NC_000913.3	480334	480708	-	375	2006
b0462	NC_000913.3	481254	484403	-	3150	4505
b0463	NC_000913.3	484426	485619	-	1194	2009
b0464	NC_000913.3	485761	486408	+	648	398
b0465	NC_000913.3	486536	489898	+	3363	1109
b0466	NC_000913.3	490110	490271	-	162	60
b0467	NC_000913.3	490285	490812	-	528	278
b0468	NC_000913.3	490882	491259	+	378	644
b0469	NC_000913.3	491412	491963	+	552	574
b0470	NC_000913.3;NC_000913.3;NC_000913.3	492092;492092;493375	494023;493375;493386	+;+;+	1932	1771
b0471	NC_000913.3	494076	494405	+	330	650
b0472	NC_000913.3	494405	495010	+	606	847
b0473	NC_000913.3	495120	496994	+	1875	3649
b0474	NC_000913.3	497175	497819	+	645	6164
b0475	NC_000913.3	498055	499017	+	963	390
b0476	NC_000913.3	499014	499973	-	960	172
b0477	NC_000913.3	500125	501429	+	1305	1369
b0478	NC_000913.3	501562	503238	-	1677	1473
b0479	NC_000913.3	503476	504696	-	1221	455
b0480	NC_000913.3	504914	506566	+	1653	848
b0481	NC_000913.3	506603	507082	-	480	170
b0482	NC_000913.3	507286	508080	-	795	532
b0483	NC_000913.3	508218	508559	+	342	1138
b0484	NC_000913.3;NC_000913.3;NC_000913.3	508875;511168;511176	511379;511176;511379	-;-;-	2505	3519
b0485	NC_000913.3	511641	512573	+	933	530
b0486	NC_000913.3	512576	513868	+	1293	1061
b0487	NC_000913.3	513993	514400	+	408	921
b0488	NC_000913.3	514401	514859	-	459	383
b0489	NC_000913.3	514856	515773	-	918	497
b0490	NC_000913.3	515919	516596	+	678	307
b0491	NC_000913.3	516583	517362	+	780	120
b0492	NC_000913.3	517425	518279	-	855	825
b0493	NC_000913.3	518340	519149	-	810	322
b0494	NC_000913.3	519139	519765	-	627	320
b0495	NC_000913.3	519733	520419	+	687	227
b0496	NC_000913.3	520416	522830	+	2415	220
b0497	NC_000913.3	523261	527541	+	4281	338
b0498	NC_000913.3	527581	527949	+	369	11
b0499	NC_000913.3	527949	528659	+	711	3
b0501	NC_000913.3	528640	529130	+	491	3
b4632	NC_000913.3	529497	529592	+	96	0
b0502	NC_000913.3	529645	530016	-	372	91
b0503	NC_000913.3	530132	531226	-	1095	272
b0504	NC_000913.3	531295	532221	-	927	43
b0505	NC_000913.3	532451	532933	+	483	97
b0506	NC_000913.3	533011	533826	+	816	4397
b0507	NC_000913.3	533916	535697	+	1782	88
b0508	NC_000913.3	535710	536486	+	777	23
b0509	NC_000913.3	536586	537464	+	879	12
b0511	NC_000913.3	537633	539087	+	1455	14
b0512	NC_000913.3	539147	540508	+	1362	69
b0513	NC_000913.3	540565	541866	+	1302	93
b0514	NC_000913.3	541888	543033	+	1146	46
b0515	NC_000913.3	543261	544046	-	786	81
b0516	NC_000913.3	544057	545292	-	1236	99
b0517	NC_000913.3	545314	546363	-	1050	27
b0518	NC_000913.3	546680	548347	+	1668	10
b4572	NC_000913.3	548357	549616	+	1260	53
b0520	NC_000913.3	549627	550442	+	816	52
b0521	NC_000913.3	550439	551332	+	894	37
b0522	NC_000913.3	551527	552594	-	1068	685
b0523	NC_000913.3	552591	553100	-	510	1065
b0524	NC_000913.3	553218	553940	-	723	246
b0525	NC_000913.3	553943	554437	-	495	3126
b0526	NC_000913.3	554611	555996	+	1386	1207
b0527	NC_000913.3	556032	556553	-	522	21
b0528	NC_000913.3	556661	556873	-	213	146
b0529	NC_000913.3	556875	557741	-	867	1653
b0530	NC_000913.3	558212	558754	+	543	18
b0531	NC_000913.3	558974	559666	+	693	0
b0532	NC_000913.3	559697	562300	+	2604	102
b0533	NC_000913.3	562336	563319	+	984	5
b0534	NC_000913.3	563330	563845	+	516	9
b0535	NC_000913.3	563848	564480	-	633	13
b0537	NC_000913.3	564815	565978	-	1164	501
b4633	NC_000913.3	565858	566079	-	222	9
b0539	NC_000913.3	566098	566361	-	264	22
b0542	NC_000913.3;NC_000913.3	566684;568035	566776;568247	+;+	306	130
b0540	NC_000913.3	566842	567141	+	300	0
b0541	NC_000913.3	567138	568004	+	867	5
b0543	NC_000913.3	568315	568647	+	333	286
b4733	NC_000913.3	568695	568844	+	150	1
b0544	NC_000913.3	568902	570428	+	1527	17
b0545	NC_000913.3	570893	571444	+	552	76
b0546	NC_000913.3	571454	572251	+	798	354
b4588	NC_000913.3	572368	572469	+	102	0
b0547	NC_000913.3	572466	572921	+	456	6
b0548	NC_000913.3	572921	573091	+	171	0
b0549	NC_000913.3	573084	573374	+	291	3
b0550	NC_000913.3	573371	573733	+	363	4
